	Code INSEE	Code Postal	Région	Département	Commune	Code département	Population totale
26011	55049	55000	GRAND EST	MEUSE	BEUREY-SUR-SAULX	55	421
26012	84102	84220	AUVERGNE-RHÔNE-ALPES	VAUCLUSE	ROUSSILLON	84	8572
26013	84102	84220	PROVENCE-ALPES-CÔTE D'AZUR	VAUCLUSE	ROUSSILLON	84	1334
26014	38344	38150	AUVERGNE-RHÔNE-ALPES	ISERE	ROUSSILLON	38	8572
26015	38344	38150	PROVENCE-ALPES-CÔTE D'AZUR	ISERE	ROUSSILLON	38	1334
26016	62828	62310	HAUTS-DE-FRANCE	PAS-DE-CALAIS	TRAMECOURT	62	60
26017	89228	89240	BOURGOGNE-FRANCHE-COMTÉ	YONNE	LINDRY	89	1436
26018	09323	09500	OCCITANIE	ARIEGE	VALS	09	96
26019	59137	59360	HAUTS-DE-FRANCE	NORD	CATILLON-SUR-SAMBRE	59	831
26020	36034	36210	CENTRE-VAL DE LOIRE	INDRE	CHABRIS	36	2799
26021	50397	50150	NORMANDIE	MANCHE	PERRIERS-EN-BEAUFICEL	50	219
26022	37143	37240	CENTRE-VAL DE LOIRE	INDRE-ET-LOIRE	MANTHELAN	37	1376
26023	51433	51300	GRAND EST	MARNE	PLICHANCOURT	51	251
26024	60040	60190	HAUTS-DE-FRANCE	OISE	BAILLEUL-LE-SOC	60	654
26025	25025	25520	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	ARC-SOUS-CICON	25	701
26026	40059	40300	NOUVELLE-AQUITAINE	LANDES	CAGNOTTE	40	782
26027	16009	16490	NOUVELLE-AQUITAINE	CHARENTE	AMBERNAC	16	380
26028	23045	23170	NOUVELLE-AQUITAINE	CREUSE	CHAMBON-SUR-VOUEIZE	23	885
26029	28348	28350	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	SAINT-LUBIN-DES-JONCHERETS	28	4066
26030	24286	24350	NOUVELLE-AQUITAINE	DORDOGNE	MONTAGRIER	24	516
26031	54309	54740	GRAND EST	MEURTHE-ET-MOSELLE	LEMAINVILLE	54	380
26032	24302	24390	NOUVELLE-AQUITAINE	DORDOGNE	NAILHAC	24	323
26033	34055	34610	OCCITANIE	HERAULT	CASTANET-LE-HAUT	34	214
26034	33301	33420	NOUVELLE-AQUITAINE	GIRONDE	NAUJAN-ET-POSTIAC	33	601
26035	33552	33720	NOUVELLE-AQUITAINE	GIRONDE	VIRELADE	33	1090
26036	11258	11120	OCCITANIE	AUDE	MOUSSAN	11	2045
26037	56159	56140	BRETAGNE	MORBIHAN	PLEUCADEUC	56	1846
26038	39408	39130	BOURGOGNE-FRANCHE-COMTÉ	JURA	PATORNAY	39	151
26039	45238	45250	CENTRE-VAL DE LOIRE	LOIRET	OUSSON-SUR-LOIRE	45	745
26040	91526	91150	ÎLE-DE-FRANCE	ESSONNE	ROINVILLIERS	91	108
26041	17120	17600	NOUVELLE-AQUITAINE	CHARENTE-MARITIME	CORME-ROYAL	17	1892
26042	54343	54470	GRAND EST	MEURTHE-ET-MOSELLE	MANDRES-AUX-QUATRE-TOURS	54	191
26043	57228	57590	GRAND EST	MOSELLE	FOSSIEUX	57	215
26044	50543	50220	NORMANDIE	MANCHE	SAINT-QUENTIN-SUR-LE-HOMME	50	1351
26045	60230	60510	HAUTS-DE-FRANCE	OISE	LE FAY-SAINT-QUENTIN	60	537
26046	88025	88630	GRAND EST	VOSGES	AVRANVILLE	88	73
26047	01081	01410	AUVERGNE-RHÔNE-ALPES	AIN	CHAMPFROMIER	01	753
26048	73173	73870	AUVERGNE-RHÔNE-ALPES	SAVOIE	MONTRICHER-ALBANNE	73	484
26049	45343	45700	CENTRE-VAL DE LOIRE	LOIRET	VILLEVOQUES	45	216
26050	60550	60690	HAUTS-DE-FRANCE	OISE	ROTHOIS	60	225
26051	08381	08190	GRAND EST	ARDENNES	SAINT-GERMAINMONT	08	844
26052	36211	36120	CENTRE-VAL DE LOIRE	INDRE	SASSIERGES-SAINT-GERMAIN	36	475
26053	62228	62890	HAUTS-DE-FRANCE	PAS-DE-CALAIS	CLERQUES	62	330
26054	58151	58260	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	LA MACHINE	58	3345
26055	39351	39260	BOURGOGNE-FRANCHE-COMTÉ	JURA	MONTCUSEL	39	156
26056	52322	52310	GRAND EST	HAUTE-MARNE	MEURES	52	136
26057	64426	64400	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	ORIN	64	251
26058	14756	14570	NORMANDIE	CALVADOS	LA VILLETTE	14	235
26059	73088	73400	AUVERGNE-RHÔNE-ALPES	SAVOIE	COHENNOZ	73	168
26060	21372	21400	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	MAISEY-LE-DUC	21	89
26061	58049	58140	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	CHALAUX	58	86
26062	14132	14230	NORMANDIE	CALVADOS	CANCHY	14	206
26063	14132	14230	HAUTS-DE-FRANCE	CALVADOS	CANCHY	14	337
26064	80167	80150	NORMANDIE	SOMME	CANCHY	80	206
26065	80167	80150	HAUTS-DE-FRANCE	SOMME	CANCHY	80	337
26066	78076	78910	ÎLE-DE-FRANCE	YVELINES	BOISSETS	78	279
26067	63352	63340	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	SAINT-GERMAIN-LEMBRON	63	2037
26068	50500	50240	NORMANDIE	MANCHE	SAINT-LAURENT-DE-TERREGATTE	50	659
26069	25113	25380	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	CHAMESEY	25	143
26070	08188	08700	GRAND EST	ARDENNES	GESPUNSART	08	1061
26071	77527	77540	ÎLE-DE-FRANCE	SEINE-ET-MARNE	VOINSLES	77	603
26072	87187	87500	NOUVELLE-AQUITAINE	HAUTE-VIENNE	SAINT-YRIEIX-LA-PERCHE	87	7161
26073	87180	87290	NOUVELLE-AQUITAINE	HAUTE-VIENNE	SAINT-SORNIN-LEULAC	87	610
26074	50591	50640	NORMANDIE	MANCHE	LE TEILLEUL	50	1708
26075	55425	55600	GRAND EST	MEUSE	REMOIVILLE	55	134
26076	14367	14330	NORMANDIE	CALVADOS	LISON	14	444
26077	62458	62910	HAUTS-DE-FRANCE	PAS-DE-CALAIS	HOULLE	62	1150
26078	68211	68470	GRAND EST	HAUT-RHIN	MITZACH	68	397
26079	16394	16320	NOUVELLE-AQUITAINE	CHARENTE	VAUX-LAVALETTE	16	90
26080	60335	60380	HAUTS-DE-FRANCE	OISE	LACHAPELLE-SOUS-GERBEROY	60	149
26081	09012	09250	OCCITANIE	ARIEGE	APPY	09	27
26082	04004	04500	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-DE-HAUTE-PROVENCE	ALLEMAGNE-EN-PROVENCE	04	573
26083	88108	88240	GRAND EST	VOSGES	LE CLERJUS	88	556
26084	80369	80370	HAUTS-DE-FRANCE	SOMME	FROHEN-SUR-AUTHIE	80	240
26085	08088	08450	GRAND EST	ARDENNES	BULSON	08	137
26086	27589	27920	NORMANDIE	EURE	SAINT-PIERRE-DE-BAILLEUL	27	991
26087	03202	03210	AUVERGNE-RHÔNE-ALPES	ALLIER	NOYANT-D'ALLIER	03	630
26088	55374	55500	GRAND EST	MEUSE	NANT-LE-PETIT	55	77
26089	12011	12120	OCCITANIE	AVEYRON	ARVIEU	12	810
26090	66221	66320	OCCITANIE	PYRENEES-ORIENTALES	VALMANYA	66	34
26091	39472	39230	BOURGOGNE-FRANCHE-COMTÉ	JURA	RYE	39	219
26092	74253	74800	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	SAINT-SIXT	74	1058
26093	63358	63440	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	SAINT-HILAIRE-LA-CROIX	63	357
26094	63409	63320	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	SAURIER	63	277
26095	15220	15200	AUVERGNE-RHÔNE-ALPES	CANTAL	SALINS	15	147
26096	15220	15200	ÎLE-DE-FRANCE	CANTAL	SALINS	15	1161
26097	77439	77148	AUVERGNE-RHÔNE-ALPES	SEINE-ET-MARNE	SALINS	77	147
26098	77439	77148	ÎLE-DE-FRANCE	SEINE-ET-MARNE	SALINS	77	1161
26099	80588	80132	HAUTS-DE-FRANCE	SOMME	NEUFMOULIN	80	366
26100	70007	70300	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	AILLONCOURT	70	309
26101	31124	31360	OCCITANIE	HAUTE-GARONNE	CASTILLON-DE-SAINT-MARTORY	31	394
26102	93055	93500	ÎLE-DE-FRANCE	SEINE-SAINT-DENIS	PANTIN	93	59237
26103	72298	72440	PAYS DE LA LOIRE	SARTHE	SAINT-MARS-DE-LOCQUENAY	72	584
26104	38072	38150	AUVERGNE-RHÔNE-ALPES	ISERE	CHANAS	38	2752
26105	86138	86430	NOUVELLE-AQUITAINE	VIENNE	LUCHAPT	86	253
26106	33075	33520	NOUVELLE-AQUITAINE	GIRONDE	BRUGES	33	18490
26107	41283	41100	CENTRE-VAL DE LOIRE	LOIR-ET-CHER	VILLEMARDY	41	280
26108	11236	11420	OCCITANIE	AUDE	MOLANDIER	11	242
26109	52374	52600	GRAND EST	HAUTE-MARNE	LE PAILLY	52	285
26110	59193	59320	HAUTS-DE-FRANCE	NORD	EMMERIN	59	3165
26111	16143	16410	NOUVELLE-AQUITAINE	CHARENTE	FOUQUEBRUNE	16	706
26112	67558	67110	GRAND EST	BAS-RHIN	ZINSWILLER	67	771
26113	25324	25360	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	LANANS	25	172
26114	23184	23260	NOUVELLE-AQUITAINE	CREUSE	SAINT-BARD	23	103
26115	80452	80250	HAUTS-DE-FRANCE	SOMME	JUMEL	80	522
26116	63462	63330	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	VIRLET	63	275
26117	32201	32550	OCCITANIE	GERS	LASSEUBE-PROPRE	32	347
26118	51520	51290	GRAND EST	MARNE	SAINT-UTIN	51	80
26119	40198	40700	NOUVELLE-AQUITAINE	LANDES	MORGANX	40	181
26120	59544	59880	HAUTS-DE-FRANCE	NORD	SAINT-SAULVE	59	11513
26121	50473	50680	NORMANDIE	MANCHE	SAINT-GEORGES-D'ELLE	50	403
26122	31095	31160	OCCITANIE	HAUTE-GARONNE	CABANAC-CAZAUX	31	128
26123	41285	41220	CENTRE-VAL DE LOIRE	LOIR-ET-CHER	VILLENY	41	493
26124	52433	52150	GRAND EST	HAUTE-MARNE	ROMAIN-SUR-MEUSE	52	94
26125	89413	89430	BOURGOGNE-FRANCHE-COMTÉ	YONNE	THOREY	89	33
26126	88349	88230	GRAND EST	VOSGES	PLAINFAING	88	1671
26127	14709	14117	NORMANDIE	CALVADOS	TRACY-SUR-MER	14	350
26128	10317	10340	GRAND EST	AUBE	LES RICEYS	10	1251
26129	21613	21350	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	SOUSSEY-SUR-BRIONNE	21	163
26130	63138	63300	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	DORAT	63	710
26131	36177	36170	CENTRE-VAL DE LOIRE	INDRE	SACIERGES-SAINT-MARTIN	36	328
26132	80138	80300	HAUTS-DE-FRANCE	SOMME	BRESLE	80	127
26133	06085	06250	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-MARITIMES	MOUGINS	06	19915
26134	31232	31330	OCCITANIE	HAUTE-GARONNE	GRENADE	31	9007
26135	30211	30129	OCCITANIE	GARD	REDESSAN	30	4140
26136	30205	30330	OCCITANIE	GARD	POUGNADORESSE	30	251
26137	50422	50500	NORMANDIE	MANCHE	RAIDS	50	193
26138	2B207	20213	CORSE	HAUTE-CORSE	PENTA-DI-CASINCA	2B	3426
26139	19126	19500	NOUVELLE-AQUITAINE	CORREZE	MARCILLAC-LA-CROZE	19	175
26140	03248	03250	AUVERGNE-RHÔNE-ALPES	ALLIER	SAINT-NICOLAS-DES-BIEFS	03	170
26141	42262	42240	AUVERGNE-RHÔNE-ALPES	LOIRE	SAINT-MAURICE-EN-GOURGOIS	42	1832
26142	43065	43300	AUVERGNE-RHÔNE-ALPES	HAUTE-LOIRE	CHASTEL	43	130
26143	31489	31380	OCCITANIE	HAUTE-GARONNE	SAINT-JEAN-LHERM	31	387
26144	25440	25520	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	OUHANS	25	384
26145	24020	24210	NOUVELLE-AQUITAINE	DORDOGNE	LA BACHELLERIE	24	919
26146	57653	57420	GRAND EST	MOSELLE	SILLY-EN-SAULNOIS	57	34
26147	19001	19260	NOUVELLE-AQUITAINE	CORREZE	AFFIEUX	19	371
26148	02752	02640	HAUTS-DE-FRANCE	AISNE	TUGNY-ET-PONT	02	283
26149	27360	27220	NORMANDIE	EURE	JUMELLES	27	334
26150	69006	69550	AUVERGNE-RHÔNE-ALPES	RHONE	AMPLEPUIS	69	5048
26151	86068	86510	NOUVELLE-AQUITAINE	VIENNE	CHAUNAY	86	1230
26152	42247	42990	AUVERGNE-RHÔNE-ALPES	LOIRE	SAINT-JUST-EN-BAS	42	293
26153	64549	64230	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	UZEIN	64	1253
26154	38265	38770	AUVERGNE-RHÔNE-ALPES	ISERE	LA MOTTE-D'AVEILLANS	38	1722
26155	69289	69780	AUVERGNE-RHÔNE-ALPES	RHONE	SAINT-PIERRE-DE-CHANDIEU	69	4623
26156	72091	72600	PAYS DE LA LOIRE	SARTHE	CONTILLY	72	138
26157	80011	80470	HAUTS-DE-FRANCE	SOMME	AILLY-SUR-SOMME	80	3011
26158	71056	71500	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	BRANGES	71	2396
26159	62066	62310	HAUTS-DE-FRANCE	PAS-DE-CALAIS	AVONDANCE	62	39
26160	62063	62810	HAUTS-DE-FRANCE	PAS-DE-CALAIS	AVESNES-LE-COMTE	62	1884
26161	88232	88300	GRAND EST	VOSGES	HARMONVILLE	88	228
26162	67321	67130	GRAND EST	BAS-RHIN	NEUVILLER-LA-ROCHE	67	343
26163	81071	81340	OCCITANIE	TARN	COURRIS	81	83
26164	18246	18240	CENTRE-VAL DE LOIRE	CHER	SAVIGNY-EN-SANCERRE	18	1089
26165	80128	80200	HAUTS-DE-FRANCE	SOMME	BOUVINCOURT-EN-VERMANDOIS	80	151
26166	54111	54230	GRAND EST	MEURTHE-ET-MOSELLE	CHALIGNY	54	2867
26167	54558	54280	GRAND EST	MEURTHE-ET-MOSELLE	VELAINE-SOUS-AMANCE	54	287
26168	76086	76890	NORMANDIE	SEINE-MARITIME	BERTRIMONT	76	221
26169	78646	78000	ÎLE-DE-FRANCE	YVELINES	VERSAILLES	78	87253
26170	02428	02810	HAUTS-DE-FRANCE	AISNE	LICY-CLIGNON	02	76
26171	91145	91410	ÎLE-DE-FRANCE	ESSONNE	CHATIGNONVILLE	91	67
26172	67127	67120	GRAND EST	BAS-RHIN	ERGERSHEIM	67	1422
26173	54419	54480	GRAND EST	MEURTHE-ET-MOSELLE	PARUX	54	72
26174	25415	25920	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	MOUTHIER-HAUTE-PIERRE	25	342
26175	11177	11140	OCCITANIE	AUDE	JOUCOU	11	34
26176	38519	38540	AUVERGNE-RHÔNE-ALPES	ISERE	VALENCIN	38	2842
26177	31303	31410	OCCITANIE	HAUTE-GARONNE	LONGAGES	31	3137
26178	51320	51700	GRAND EST	MARNE	LEUVRIGNY	51	332
26179	46044	46140	OCCITANIE	LOT	CAILLAC	46	615
26180	45011	45170	CENTRE-VAL DE LOIRE	LOIRET	ATTRAY	45	213
26181	28327	28330	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	SAINT-BOMER	28	195
26182	21385	21120	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	MAREY-SUR-TILLE	21	332
26183	21358	21150	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	LUCENAY-LE-DUC	21	188
26184	24139	24430	NOUVELLE-AQUITAINE	DORDOGNE	COURSAC	24	2228
26185	80061	80430	HAUTS-DE-FRANCE	SOMME	BEAUCAMPS-LE-JEUNE	80	195
26186	27623	27400	NORMANDIE	EURE	SURTAUVILLE	27	497
26187	88059	88430	GRAND EST	VOSGES	BIFFONTAINE	88	413
26188	70397	70230	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	ORMENANS	70	80
26189	62334	62132	HAUTS-DE-FRANCE	PAS-DE-CALAIS	FIENNES	62	895
26190	2B143	20230	CORSE	HAUTE-CORSE	LINGUIZZETTA	2B	1095
26191	45268	45600	CENTRE-VAL DE LOIRE	LOIRET	SAINT-AIGNAN-LE-JAILLARD	45	615
26192	69200	69490	AUVERGNE-RHÔNE-ALPES	RHONE	SAINT-FORGEUX	69	1504
26193	77440	77260	ÎLE-DE-FRANCE	SEINE-ET-MARNE	SAMMERON	77	1140
26194	02724	02470	HAUTS-DE-FRANCE	AISNE	SOMMELANS	02	62
26195	79117	79160	NOUVELLE-AQUITAINE	DEUX-SEVRES	FAYE-SUR-ARDIN	79	648
26196	70477	70400	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	SAULNOT	70	775
26197	61424	61320	NORMANDIE	ORNE	SAINT-MARTIN-DES-LANDES	61	211
26198	63134	63340	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	DAUZAT-SUR-VODABLE	63	76
26199	63386	63210	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	SAINT-PIERRE-ROCHE	63	483
26200	36086	36180	CENTRE-VAL DE LOIRE	INDRE	HEUGNES	36	398
26201	28001	28410	CENTRE-VAL DE LOIRE	EURE-ET-LOIR	ABONDANT	28	2423
26202	88153	88700	GRAND EST	VOSGES	DOMPTAIL	88	355
26203	71127	71220	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	CHEVAGNY-SUR-GUYE	71	72
26204	57396	57160	GRAND EST	MOSELLE	LESSY	57	768
26205	66187	66220	OCCITANIE	PYRENEES-ORIENTALES	SAINT-PAUL-DE-FENOUILLET	66	1818
26206	60115	60130	HAUTS-DE-FRANCE	OISE	BULLES	60	899
26207	33361	33350	NOUVELLE-AQUITAINE	GIRONDE	RUCH	33	609
26208	68035	68480	GRAND EST	HAUT-RHIN	BIEDERTHAL	68	332
26209	27102	27310	NORMANDIE	EURE	BOUQUETOT	27	1063
26210	11036	11340	OCCITANIE	AUDE	BELVIS	11	165
26211	25040	25490	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	BADEVEL	25	828
26212	42132	42520	AUVERGNE-RHÔNE-ALPES	LOIRE	MALLEVAL	42	590
26213	08355	08230	GRAND EST	ARDENNES	REGNIOWEZ	08	395
26214	67152	67118	GRAND EST	BAS-RHIN	GEISPOLSHEIM	67	7684
26215	11183	11250	OCCITANIE	AUDE	LADERN-SUR-LAUQUET	11	277
26216	15113	15590	AUVERGNE-RHÔNE-ALPES	CANTAL	MANDAILLES-SAINT-JULIEN	15	189
26217	58244	58120	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	SAINT-HILAIRE-EN-MORVAN	58	226
26218	34042	34190	OCCITANIE	HERAULT	BRISSAC	34	623
26219	60069	60620	HAUTS-DE-FRANCE	OISE	BETZ	60	1180
26220	38255	38940	AUVERGNE-RHÔNE-ALPES	ISERE	MONTFALCON	38	134
26221	15116	15400	AUVERGNE-RHÔNE-ALPES	CANTAL	MARCHASTEL	15	165
26222	15116	15400	OCCITANIE	CANTAL	MARCHASTEL	15	56
26223	48091	48260	AUVERGNE-RHÔNE-ALPES	LOZERE	MARCHASTEL	48	165
26224	48091	48260	OCCITANIE	LOZERE	MARCHASTEL	48	56
26225	67478	67790	GRAND EST	BAS-RHIN	STEINBOURG	67	1993
26226	71559	71800	BOURGOGNE-FRANCHE-COMTÉ	SAONE-ET-LOIRE	VARENNES-SOUS-DUN	71	570
26227	01436	01170	AUVERGNE-RHÔNE-ALPES	AIN	VESANCY	01	486
26228	16360	16300	NOUVELLE-AQUITAINE	CHARENTE	SALLES-DE-BARBEZIEUX	16	503
26229	50146	50220	NORMANDIE	MANCHE	COURTILS	50	232
26230	19039	19320	NOUVELLE-AQUITAINE	CORREZE	CHAMPAGNAC-LA-NOAILLE	19	235
26231	38100	38570	AUVERGNE-RHÔNE-ALPES	ISERE	LE CHEYLAS	38	2598
26232	88040	88150	GRAND EST	VOSGES	BAYECOURT	88	257
26233	10261	10250	GRAND EST	AUBE	MUSSY-SUR-SEINE	10	1034
26234	37047	37390	CENTRE-VAL DE LOIRE	INDRE-ET-LOIRE	CERELLES	37	1233
26235	59658	59134	HAUTS-DE-FRANCE	NORD	WICRES	59	529
26236	25457	25390	BOURGOGNE-FRANCHE-COMTÉ	DOUBS	PLAIMBOIS-VENNES	25	102
26237	50648	50700	NORMANDIE	MANCHE	YVETOT-BOCAGE	50	1194
26238	14045	14670	NORMANDIE	CALVADOS	BASSENEVILLE	14	256
26239	72222	72260	PAYS DE LA LOIRE	SARTHE	NOUANS	72	279
26240	87053	87160	NOUVELLE-AQUITAINE	HAUTE-VIENNE	CROMAC	87	247
26241	01163	01340	AUVERGNE-RHÔNE-ALPES	AIN	FOISSIAT	01	2097
26242	45137	45300	CENTRE-VAL DE LOIRE	LOIRET	ESCRENNES	45	744
26243	79290	79160	NOUVELLE-AQUITAINE	DEUX-SEVRES	SAINT-POMPAIN	79	958
26244	01257	01200	AUVERGNE-RHÔNE-ALPES	AIN	MONTANGES	01	358
26245	12073	12120	OCCITANIE	AVEYRON	COMPS-LA-GRAND-VILLE	12	644
26246	06089	06650	PROVENCE-ALPES-CÔTE D'AZUR	ALPES-MARITIMES	OPIO	06	2328
26247	87021	87110	NOUVELLE-AQUITAINE	HAUTE-VIENNE	BOSMIE-L'AIGUILLE	87	2631
26248	92073	92150	ÎLE-DE-FRANCE	HAUTS-DE-SEINE	SURESNES	92	49257
26249	79165	79600	NOUVELLE-AQUITAINE	DEUX-SEVRES	MAISONTIERS	79	152
26250	40228	40360	NOUVELLE-AQUITAINE	LANDES	POMAREZ	40	1585
26251	61227	61220	NORMANDIE	ORNE	LIGNOU	61	149
26252	60456	60190	HAUTS-DE-FRANCE	OISE	LA NEUVILLE-ROY	60	969
26253	18190	18120	CENTRE-VAL DE LOIRE	CHER	QUINCY	18	877
26254	02654	02120	HAUTS-DE-FRANCE	AISNE	ROMERY	02	83
26255	02654	02120	GRAND EST	AISNE	ROMERY	02	162
26256	51465	51480	HAUTS-DE-FRANCE	MARNE	ROMERY	51	83
26257	51465	51480	GRAND EST	MARNE	ROMERY	51	162
26258	60578	60410	HAUTS-DE-FRANCE	OISE	SAINTINES	60	1086
26259	58304	58210	BOURGOGNE-FRANCHE-COMTÉ	NIEVRE	VARZY	58	1356
26260	83015	83630	PROVENCE-ALPES-CÔTE D'AZUR	VAR	BAUDUEN	83	324
26261	23064	23270	NOUVELLE-AQUITAINE	CREUSE	CLUGNAT	23	651
26262	39228	39460	BOURGOGNE-FRANCHE-COMTÉ	JURA	FONCINE-LE-HAUT	39	1100
26263	56212	56130	BRETAGNE	MORBIHAN	SAINT-DOLAY	56	2556
26264	57199	57330	GRAND EST	MOSELLE	ESCHERANGE	57	673
26265	91433	91150	ÎLE-DE-FRANCE	ESSONNE	MORIGNY-CHAMPIGNY	91	4446
26266	07200	07560	AUVERGNE-RHÔNE-ALPES	ARDECHE	LE ROUX	07	57
26267	76332	76440	NORMANDIE	SEINE-MARITIME	GRUMESNIL	76	434
26268	86224	86230	NOUVELLE-AQUITAINE	VIENNE	SAINT-GERVAIS-LES-TROIS-CLOCHERS	86	1352
26269	70430	70120	BOURGOGNE-FRANCHE-COMTÉ	HAUTE-SAONE	LA QUARTE	70	68
26270	19050	19500	NOUVELLE-AQUITAINE	CORREZE	CHAUFFOUR-SUR-VELL	19	425
26271	80560	80300	HAUTS-DE-FRANCE	SOMME	MONTAUBAN-DE-PICARDIE	80	213
26272	15100	15300	AUVERGNE-RHÔNE-ALPES	CANTAL	LAVEISSENET	15	132
26273	2A129	20100	CORSE	CORSE-DU-SUD	GROSSA	2A	44
26274	29037	29120	BRETAGNE	FINISTERE	COMBRIT	29	4261
26275	39306	39570	BOURGOGNE-FRANCHE-COMTÉ	JURA	MACORNAY	39	1004
26276	62618	62890	HAUTS-DE-FRANCE	PAS-DE-CALAIS	NORDAUSQUES	62	1324
26277	42246	42220	AUVERGNE-RHÔNE-ALPES	LOIRE	SAINT-JULIEN-MOLIN-MOLETTE	42	1157
26278	21646	21440	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	TROUHAUT	21	123
26279	68041	68740	GRAND EST	HAUT-RHIN	BLODELSHEIM	68	2000
26280	22085	22610	BRETAGNE	COTES-D'ARMOR	KERBORS	22	305
26281	14046	14860	NORMANDIE	CALVADOS	BAVENT	14	1882
26282	09294	09130	OCCITANIE	ARIEGE	SIEURAS	09	101
26283	67161	67700	GRAND EST	BAS-RHIN	GOTTENHOUSE	67	393
26284	02556	02340	HAUTS-DE-FRANCE	AISNE	NOIRCOURT	02	82
26285	80570	80110	HAUTS-DE-FRANCE	SOMME	MOREUIL	80	3996
26286	30297	30750	OCCITANIE	GARD	SAINT-SAUVEUR-CAMPRIEU	30	245
26287	12185	12290	OCCITANIE	AVEYRON	PONT-DE-SALARS	12	1710
26288	26267	26170	AUVERGNE-RHÔNE-ALPES	DROME	RIOMS	26	26
26289	64388	64350	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	MOMY	64	123
26290	74074	74520	AUVERGNE-RHÔNE-ALPES	HAUTE-SAVOIE	CHEVRIER	74	606
26291	11267	11200	OCCITANIE	AUDE	ORNAISONS	11	1180
26292	64161	64520	NOUVELLE-AQUITAINE	PYRENEES-ATLANTIQUES	CAME	64	1000
26293	10081	10600	GRAND EST	AUBE	LA CHAPELLE-SAINT-LUC	10	12006
26294	59033	59620	HAUTS-DE-FRANCE	NORD	AULNOYE-AYMERIES	59	9006
26295	97216	97225	MARTINIQUE	MARTINIQUE	LE MARIGOT	97	3205
26296	02016	02800	HAUTS-DE-FRANCE	AISNE	ANDELAIN	02	231
26297	08269	08370	GRAND EST	ARDENNES	MALANDRY	08	80
26298	39188	39290	BOURGOGNE-FRANCHE-COMTÉ	JURA	DAMMARTIN-MARPAIN	39	344
26299	32440	32160	OCCITANIE	GERS	TASQUE	32	258
26300	14024	14640	NORMANDIE	CALVADOS	AUBERVILLE	14	596
26301	29071	29300	BRETAGNE	FINISTERE	GUILLIGOMARC'H	29	782
26302	21274	21230	BOURGOGNE-FRANCHE-COMTÉ	COTE-D'OR	FOISSY	21	168
26303	18182	18290	CENTRE-VAL DE LOIRE	CHER	POISIEUX	18	225
26304	14620	14130	NORMANDIE	CALVADOS	SAINT-MARTIN-AUX-CHARTRAINS	14	422
26305	35207	35530	BRETAGNE	ILLE-ET-VILAINE	NOYAL-SUR-VILAINE	35	6218
26306	80319	80540	HAUTS-DE-FRANCE	SOMME	FLUY	80	337
26307	76669	76110	NORMANDIE	SEINE-MARITIME	SAUSSEUZEMARE-EN-CAUX	76	439
26308	33078	33420	NOUVELLE-AQUITAINE	GIRONDE	CABARA	33	522
26309	60466	60130	HAUTS-DE-FRANCE	OISE	NOROY	60	248
26310	65275	65200	OCCITANIE	HAUTES-PYRENEES	LIES	65	74
26311	10342	10320	GRAND EST	AUBE	SAINT-JEAN-DE-BONNEVAL	10	405
26312	63408	63390	AUVERGNE-RHÔNE-ALPES	PUY-DE-DOME	SAURET-BESSERVE	63	170
26313	57402	57230	GRAND EST	MOSELLE	LIEDERSCHIEDT	57	125
26314	59372	59127	HAUTS-DE-FRANCE	NORD	MALINCOURT	59	501
26315	10432	10210	GRAND EST	AUBE	VILLIERS-SOUS-PRASLIN	10	71
